"","entity","code","year","human_food","animal_feed","processed"
"593","Austria","AUT",1979,0,1000,0
"594","Austria","AUT",1980,0,0,0
"595","Austria","AUT",1981,0,1000,0
"596","Austria","AUT",1982,0,1000,0
"597","Austria","AUT",1983,0,1000,0
"598","Austria","AUT",1984,0,1000,0
"599","Austria","AUT",1985,0,1000,0
"600","Austria","AUT",1986,0,2000,0
"601","Austria","AUT",1987,0,3000,0
"602","Austria","AUT",1988,0,15000,0
"603","Austria","AUT",1989,4000,9000,0
"604","Austria","AUT",1990,3000,17000,0
"605","Austria","AUT",1991,3000,38000,0
"606","Austria","AUT",1992,3000,72000,2000
"607","Austria","AUT",1993,5000,93000,7000
"608","Austria","AUT",1994,3000,35000,13000
"609","Austria","AUT",1995,6000,20000,14000
"610","Austria","AUT",1996,5000,20000,8000
"611","Austria","AUT",1997,7000,26000,11000
"612","Austria","AUT",1998,5000,29000,14000
"613","Austria","AUT",1999,5000,4000,18000
"614","Austria","AUT",2000,7000,2000,21000
"615","Austria","AUT",2001,10000,21000,17000
"616","Austria","AUT",2002,9000,16000,20000
"617","Austria","AUT",2003,9000,10000,21000
"618","Austria","AUT",2004,5000,15000,18000
"619","Austria","AUT",2005,8000,13000,30000
"620","Austria","AUT",2006,10000,21000,45000
"621","Austria","AUT",2007,12000,31000,62000
"622","Austria","AUT",2008,12000,36000,80000
"623","Austria","AUT",2009,14000,101000,9000
"624","Austria","AUT",2010,14000,132000,17000
"625","Austria","AUT",2011,15000,99000,26000
"626","Austria","AUT",2012,15000,81000,36000
"627","Austria","AUT",2013,17000,80000,43000
"628","Azerbaijan","AZE",1992,0,0,NA
"629","Azerbaijan","AZE",1993,0,0,NA
"630","Azerbaijan","AZE",1994,0,0,NA
"631","Azerbaijan","AZE",1995,0,0,NA
"632","Azerbaijan","AZE",1996,0,0,NA
"633","Azerbaijan","AZE",1997,0,0,NA
"634","Azerbaijan","AZE",1998,0,0,NA
"635","Azerbaijan","AZE",1999,0,0,NA
"636","Azerbaijan","AZE",2000,0,0,NA
"637","Azerbaijan","AZE",2001,0,0,NA
"638","Azerbaijan","AZE",2002,0,0,NA
"639","Azerbaijan","AZE",2003,0,19000,NA
"640","Azerbaijan","AZE",2004,0,0,NA
"641","Azerbaijan","AZE",2005,0,0,NA
"642","Azerbaijan","AZE",2006,0,10000,NA
"643","Azerbaijan","AZE",2007,0,6000,NA
"644","Azerbaijan","AZE",2008,0,2000,NA
"645","Azerbaijan","AZE",2009,0,9000,NA
"646","Azerbaijan","AZE",2010,0,14000,NA
"647","Azerbaijan","AZE",2011,0,9000,NA
"648","Azerbaijan","AZE",2012,0,10000,NA
"649","Azerbaijan","AZE",2013,0,11000,NA
"650","Bahamas","BHS",1961,0,NA,NA
"651","Bahamas","BHS",1962,0,NA,NA
"652","Bahamas","BHS",1963,0,NA,NA
"653","Bahamas","BHS",1964,0,NA,NA
"654","Bahamas","BHS",1965,0,NA,NA
"655","Bahamas","BHS",1966,0,NA,NA
"656","Bahamas","BHS",1967,0,NA,NA
"657","Bahamas","BHS",1968,0,NA,NA
"658","Bahamas","BHS",1969,0,NA,NA
"659","Bahamas","BHS",1970,0,NA,NA
"660","Bahamas","BHS",1971,0,NA,NA
"661","Bahamas","BHS",1972,0,NA,NA
"662","Bahamas","BHS",1973,0,NA,NA
"663","Bahamas","BHS",1974,0,NA,NA
"664","Bahamas","BHS",1975,0,NA,NA
"665","Bahamas","BHS",1976,0,NA,NA
"666","Bahamas","BHS",1977,0,NA,NA
"667","Bahamas","BHS",1978,0,NA,NA
"668","Bahamas","BHS",1979,0,NA,NA
"669","Bahamas","BHS",1980,0,NA,NA
"670","Bahamas","BHS",1981,0,NA,NA
"671","Bahamas","BHS",1982,0,NA,NA
"672","Bahamas","BHS",1983,0,NA,NA
"673","Bahamas","BHS",1984,0,NA,NA
"674","Bahamas","BHS",1985,0,NA,NA
"675","Bahamas","BHS",1986,0,NA,NA
"676","Bahamas","BHS",1987,0,NA,NA
"677","Bahamas","BHS",1988,0,NA,NA
"678","Bahamas","BHS",1989,0,NA,NA
"679","Bahamas","BHS",1990,0,NA,NA
"680","Bahamas","BHS",1991,0,NA,NA
"681","Bahamas","BHS",1992,0,NA,NA
"682","Bahamas","BHS",1993,0,NA,NA
"683","Bahamas","BHS",1994,0,NA,NA
"684","Bahamas","BHS",1995,0,NA,NA
"685","Bahamas","BHS",1996,0,NA,NA
"686","Bahamas","BHS",1997,0,NA,NA
"687","Bahamas","BHS",1998,0,NA,NA
"688","Bahamas","BHS",1999,0,NA,NA
"689","Bahamas","BHS",2000,0,NA,NA
"690","Bahamas","BHS",2001,0,NA,NA
"691","Bahamas","BHS",2002,0,NA,NA
"692","Bahamas","BHS",2003,0,NA,NA
"693","Bahamas","BHS",2004,0,NA,NA
"694","Bahamas","BHS",2005,0,NA,NA
"695","Bahamas","BHS",2006,0,NA,NA
"696","Bahamas","BHS",2007,0,NA,NA
"697","Bahamas","BHS",2008,0,NA,NA
"698","Bahamas","BHS",2009,0,NA,NA
"699","Bahamas","BHS",2010,0,NA,NA
"700","Bahamas","BHS",2011,0,NA,NA
"701","Bahamas","BHS",2012,0,NA,NA
"702","Bahamas","BHS",2013,0,NA,NA
"703","Bangladesh","BGD",1961,0,NA,NA
"704","Bangladesh","BGD",1962,0,NA,NA
"705","Bangladesh","BGD",1963,0,NA,NA
"706","Bangladesh","BGD",1964,0,NA,NA
"707","Bangladesh","BGD",1965,0,NA,NA
"708","Bangladesh","BGD",1966,0,NA,NA
"709","Bangladesh","BGD",1967,0,NA,NA
"710","Bangladesh","BGD",1968,0,NA,NA
"711","Bangladesh","BGD",1969,0,NA,NA
"712","Bangladesh","BGD",1970,0,NA,NA
"713","Bangladesh","BGD",1971,0,NA,NA
"714","Bangladesh","BGD",1972,0,NA,NA
"715","Bangladesh","BGD",1973,2000,NA,NA
"716","Bangladesh","BGD",1974,0,NA,NA
"717","Bangladesh","BGD",1975,0,NA,NA
"718","Bangladesh","BGD",1976,0,NA,NA
"719","Bangladesh","BGD",1977,0,NA,NA
"720","Bangladesh","BGD",1978,0,NA,NA
"721","Bangladesh","BGD",1979,0,NA,NA
"722","Bangladesh","BGD",1980,0,NA,NA
"723","Bangladesh","BGD",1981,0,NA,NA
"724","Bangladesh","BGD",1982,0,NA,NA
"725","Bangladesh","BGD",1983,0,NA,NA
"726","Bangladesh","BGD",1984,0,NA,NA
"727","Bangladesh","BGD",1985,0,NA,NA
"728","Bangladesh","BGD",1986,0,NA,NA
"729","Bangladesh","BGD",1987,0,NA,NA
"730","Bangladesh","BGD",1988,0,NA,NA
"731","Bangladesh","BGD",1989,0,NA,NA
"732","Bangladesh","BGD",1990,0,NA,NA
"733","Bangladesh","BGD",1991,0,NA,NA
"734","Bangladesh","BGD",1992,0,NA,NA
"735","Bangladesh","BGD",1993,0,NA,NA
"736","Bangladesh","BGD",1994,0,NA,NA
"737","Bangladesh","BGD",1995,0,NA,NA
"738","Bangladesh","BGD",1996,0,NA,NA
"739","Bangladesh","BGD",1997,0,NA,NA
"740","Bangladesh","BGD",1998,0,NA,NA
"741","Bangladesh","BGD",1999,0,NA,NA
"742","Bangladesh","BGD",2000,0,NA,NA
"743","Bangladesh","BGD",2001,0,NA,NA
"744","Bangladesh","BGD",2002,0,NA,NA
"745","Bangladesh","BGD",2003,1000,NA,NA
"746","Bangladesh","BGD",2004,95000,NA,NA
"747","Bangladesh","BGD",2005,118000,NA,NA
"748","Bangladesh","BGD",2006,175000,NA,NA
"749","Bangladesh","BGD",2007,186000,NA,NA
"750","Bangladesh","BGD",2008,140000,NA,NA
"751","Bangladesh","BGD",2009,183000,NA,NA
"752","Bangladesh","BGD",2010,161000,NA,NA
"753","Bangladesh","BGD",2011,136000,NA,NA
"754","Bangladesh","BGD",2012,107000,NA,NA
"755","Bangladesh","BGD",2013,95000,NA,NA
"756","Barbados","BRB",1961,0,NA,0
"757","Barbados","BRB",1962,0,NA,0
"758","Barbados","BRB",1963,0,NA,0
"759","Barbados","BRB",1964,0,NA,0
"760","Barbados","BRB",1965,0,NA,0
"761","Barbados","BRB",1966,0,NA,0
"762","Barbados","BRB",1967,0,NA,0
"763","Barbados","BRB",1968,0,NA,0
"764","Barbados","BRB",1969,0,NA,0
"765","Barbados","BRB",1970,0,NA,0
"766","Barbados","BRB",1971,0,NA,0
"767","Barbados","BRB",1972,0,NA,0
"768","Barbados","BRB",1973,0,NA,0
"769","Barbados","BRB",1974,0,NA,0
"770","Barbados","BRB",1975,0,NA,0
"771","Barbados","BRB",1976,0,NA,0
"772","Barbados","BRB",1977,0,NA,0
"773","Barbados","BRB",1978,0,NA,0
"774","Barbados","BRB",1979,0,NA,0
"775","Barbados","BRB",1980,0,NA,0
"776","Barbados","BRB",1981,0,NA,0
"777","Barbados","BRB",1982,0,NA,0
"778","Barbados","BRB",1983,0,NA,0
"779","Barbados","BRB",1984,0,NA,0
"780","Barbados","BRB",1985,0,NA,0
"781","Barbados","BRB",1986,0,NA,0
"782","Barbados","BRB",1987,0,NA,0
"783","Barbados","BRB",1988,0,NA,0
"784","Barbados","BRB",1989,0,NA,0
"785","Barbados","BRB",1990,0,NA,0
"786","Barbados","BRB",1991,0,NA,0
"787","Barbados","BRB",1992,0,NA,0
"788","Barbados","BRB",1993,0,NA,8000
"789","Barbados","BRB",1994,0,NA,12000
"790","Barbados","BRB",1995,0,NA,19000
"791","Barbados","BRB",1996,0,NA,16000
"792","Barbados","BRB",1997,0,NA,22000
"793","Barbados","BRB",1998,0,NA,19000
"794","Barbados","BRB",1999,0,NA,22000
"795","Barbados","BRB",2000,0,NA,26000
"796","Barbados","BRB",2001,0,NA,23000
"797","Barbados","BRB",2002,0,NA,17000
"798","Barbados","BRB",2003,0,NA,23000
"799","Barbados","BRB",2004,0,NA,23000
"800","Barbados","BRB",2005,0,NA,18000
"801","Barbados","BRB",2006,0,NA,26000
"802","Barbados","BRB",2007,0,NA,24000
"803","Barbados","BRB",2008,0,NA,28000
"804","Barbados","BRB",2009,0,NA,22000
"805","Barbados","BRB",2010,0,NA,23000
"806","Barbados","BRB",2011,0,NA,26000
"807","Barbados","BRB",2012,0,NA,20000
"808","Barbados","BRB",2013,0,NA,21000
"809","Belarus","BLR",1992,0,NA,NA
"810","Belarus","BLR",1993,0,NA,NA
"811","Belarus","BLR",1994,0,NA,NA
"812","Belarus","BLR",1995,0,NA,NA
"813","Belarus","BLR",1996,0,NA,NA
"814","Belarus","BLR",1997,0,NA,NA
"815","Belarus","BLR",1998,0,NA,NA
"816","Belarus","BLR",1999,1000,NA,NA
"817","Belarus","BLR",2000,2000,NA,NA
"818","Belarus","BLR",2001,0,NA,NA
"819","Belarus","BLR",2002,1000,NA,NA
"820","Belarus","BLR",2003,0,NA,NA
"821","Belarus","BLR",2004,0,NA,NA
"822","Belarus","BLR",2005,0,NA,NA
"823","Belarus","BLR",2006,0,NA,NA
"824","Belarus","BLR",2007,1000,NA,NA
"825","Belarus","BLR",2008,1000,NA,NA
"826","Belarus","BLR",2009,1000,NA,NA
"827","Belarus","BLR",2010,6000,NA,NA
"828","Belarus","BLR",2011,9000,NA,NA
"829","Belarus","BLR",2012,4000,NA,NA
"830","Belarus","BLR",2013,3000,NA,NA
"831","Belgium","BEL",2000,0,193000,815000
"832","Belgium","BEL",2001,0,211000,1064000
"833","Belgium","BEL",2002,0,302000,1191000
"834","Belgium","BEL",2003,0,214000,1089000
"835","Belgium","BEL",2004,0,394000,582000
"836","Belgium","BEL",2005,0,228000,473000
"837","Belgium","BEL",2006,0,473000,720000
"838","Belgium","BEL",2007,0,329000,988000
"839","Belgium","BEL",2008,1000,153000,119000
"840","Belgium","BEL",2009,1000,98000,229000
"841","Belgium","BEL",2010,1000,321000,77000
"842","Belgium","BEL",2011,1000,278000,30000
"843","Belgium","BEL",2012,1000,151000,90000
"844","Belgium","BEL",2013,1000,61000,91000
"845","Belgium-Luxembourg",NA,1961,0,0,90000
"846","Belgium-Luxembourg",NA,1962,0,0,119000
"847","Belgium-Luxembourg",NA,1963,0,0,97000
"848","Belgium-Luxembourg",NA,1964,0,0,141000
"849","Belgium-Luxembourg",NA,1965,0,0,139000
"850","Belgium-Luxembourg",NA,1966,0,0,176000
"851","Belgium-Luxembourg",NA,1967,0,0,233000
"852","Belgium-Luxembourg",NA,1968,0,0,250000
"853","Belgium-Luxembourg",NA,1969,0,0,252000
"854","Belgium-Luxembourg",NA,1970,0,0,324000
"855","Belgium-Luxembourg",NA,1971,0,0,349000
"856","Belgium-Luxembourg",NA,1972,0,0,337000
"857","Belgium-Luxembourg",NA,1973,0,0,447000
"858","Belgium-Luxembourg",NA,1974,0,0,745000
"859","Belgium-Luxembourg",NA,1975,0,0,698000
"860","Belgium-Luxembourg",NA,1976,0,0,864000
"861","Belgium-Luxembourg",NA,1977,0,0,813000
"862","Belgium-Luxembourg",NA,1978,0,0,1061000
"863","Belgium-Luxembourg",NA,1979,0,0,988000
"864","Belgium-Luxembourg",NA,1980,0,0,903000
"865","Belgium-Luxembourg",NA,1981,0,1000,1195000
"866","Belgium-Luxembourg",NA,1982,0,2000,1606000
"867","Belgium-Luxembourg",NA,1983,0,2000,1564000
"868","Belgium-Luxembourg",NA,1984,0,2000,1388000
"869","Belgium-Luxembourg",NA,1985,0,2000,1411000
"870","Belgium-Luxembourg",NA,1986,0,4000,1339000
"871","Belgium-Luxembourg",NA,1987,0,4000,1453000
"872","Belgium-Luxembourg",NA,1988,0,2000,1289000
"873","Belgium-Luxembourg",NA,1989,0,4000,1130000
"874","Belgium-Luxembourg",NA,1990,0,3000,1023000
"875","Belgium-Luxembourg",NA,1991,1000,4000,1126000
"876","Belgium-Luxembourg",NA,1992,1000,5000,1337000
"877","Belgium-Luxembourg",NA,1993,0,4000,1057000
"878","Belgium-Luxembourg",NA,1994,0,30000,1117000
"879","Belgium-Luxembourg",NA,1995,0,288000,962000
"880","Belgium-Luxembourg",NA,1996,0,166000,871000
"881","Belgium-Luxembourg",NA,1997,0,183000,1002000
"882","Belgium-Luxembourg",NA,1998,0,216000,1106000
"883","Belgium-Luxembourg",NA,1999,0,188000,1e+06
"884","Belize","BLZ",1961,0,0,0
"885","Belize","BLZ",1962,0,0,0
"886","Belize","BLZ",1963,0,0,0
"887","Belize","BLZ",1964,0,0,0
"888","Belize","BLZ",1965,0,0,0
"889","Belize","BLZ",1966,0,0,0
"890","Belize","BLZ",1967,0,0,0
"891","Belize","BLZ",1968,0,0,0
"892","Belize","BLZ",1969,0,0,0
"893","Belize","BLZ",1970,0,0,0
"894","Belize","BLZ",1971,0,0,0
"895","Belize","BLZ",1972,0,0,0
"896","Belize","BLZ",1973,0,0,0
"897","Belize","BLZ",1974,0,0,0
"898","Belize","BLZ",1975,0,0,0
"899","Belize","BLZ",1976,0,0,0
"900","Belize","BLZ",1977,0,0,0
"901","Belize","BLZ",1978,0,0,0
"902","Belize","BLZ",1979,0,0,0
"903","Belize","BLZ",1980,0,0,0
"904","Belize","BLZ",1981,0,0,0
"905","Belize","BLZ",1982,0,0,0
"906","Belize","BLZ",1983,0,0,0
"907","Belize","BLZ",1984,0,0,0
"908","Belize","BLZ",1985,0,0,0
"909","Belize","BLZ",1986,0,0,0
"910","Belize","BLZ",1987,0,0,0
"911","Belize","BLZ",1988,0,0,0
"912","Belize","BLZ",1989,0,0,0
"913","Belize","BLZ",1990,0,0,0
"914","Belize","BLZ",1991,0,0,0
"915","Belize","BLZ",1992,0,0,0
"916","Belize","BLZ",1993,0,0,0
"917","Belize","BLZ",1994,0,0,0
"918","Belize","BLZ",1995,0,0,0
"919","Belize","BLZ",1996,0,0,0
"920","Belize","BLZ",1997,0,0,0
"921","Belize","BLZ",1998,0,0,0
"922","Belize","BLZ",1999,0,0,0
"923","Belize","BLZ",2000,1000,0,0
"924","Belize","BLZ",2001,1000,0,0
"925","Belize","BLZ",2002,1000,0,0
"926","Belize","BLZ",2003,1000,0,0
"927","Belize","BLZ",2004,1000,0,0
"928","Belize","BLZ",2005,1000,0,0
"929","Belize","BLZ",2006,1000,0,0
"930","Belize","BLZ",2007,1000,0,0
"931","Belize","BLZ",2008,0,0,0
"932","Belize","BLZ",2009,1000,0,0
"933","Belize","BLZ",2010,1000,0,0
"934","Belize","BLZ",2011,0,0,0
"935","Belize","BLZ",2012,1000,0,0
"936","Belize","BLZ",2013,1000,0,4000
"937","Benin","BEN",1961,0,NA,0
"938","Benin","BEN",1962,0,NA,0
"939","Benin","BEN",1963,0,NA,0
"940","Benin","BEN",1964,0,NA,0
"941","Benin","BEN",1965,0,NA,0
"942","Benin","BEN",1966,0,NA,0
"943","Benin","BEN",1967,0,NA,0
"944","Benin","BEN",1968,0,NA,0
"945","Benin","BEN",1969,0,NA,0
"946","Benin","BEN",1970,0,NA,0
"947","Benin","BEN",1971,0,NA,0
"948","Benin","BEN",1972,0,NA,0
"949","Benin","BEN",1973,0,NA,0
"950","Benin","BEN",1974,0,NA,0
"951","Benin","BEN",1975,0,NA,0
"952","Benin","BEN",1976,0,NA,0
"953","Benin","BEN",1977,0,NA,0
"954","Benin","BEN",1978,0,NA,0
"955","Benin","BEN",1979,0,NA,0
"956","Benin","BEN",1980,0,NA,0
"957","Benin","BEN",1981,0,NA,0
"958","Benin","BEN",1982,0,NA,0
"959","Benin","BEN",1983,0,NA,0
"960","Benin","BEN",1984,0,NA,0
"961","Benin","BEN",1985,0,NA,0
"962","Benin","BEN",1986,0,NA,0
"963","Benin","BEN",1987,0,NA,0
"964","Benin","BEN",1988,0,NA,0
"965","Benin","BEN",1989,0,NA,0
"966","Benin","BEN",1990,0,NA,0
"967","Benin","BEN",1991,0,NA,0
"968","Benin","BEN",1992,0,NA,1000
"969","Benin","BEN",1993,0,NA,1000
"970","Benin","BEN",1994,0,NA,1000
"971","Benin","BEN",1995,0,NA,1000
"972","Benin","BEN",1996,0,NA,1000
"973","Benin","BEN",1997,0,NA,1000
"974","Benin","BEN",1998,0,NA,3000
"975","Benin","BEN",1999,0,NA,4000
"976","Benin","BEN",2000,0,NA,5000
"977","Benin","BEN",2001,0,NA,4000
"978","Benin","BEN",2002,0,NA,10000
"979","Benin","BEN",2003,0,NA,10000
"980","Benin","BEN",2004,0,NA,6000
"981","Benin","BEN",2005,0,NA,9000
"982","Benin","BEN",2006,0,NA,4000
"983","Benin","BEN",2007,0,NA,14000
"984","Benin","BEN",2008,0,NA,6000
"985","Benin","BEN",2009,0,NA,9000
"986","Benin","BEN",2010,0,NA,18000
"987","Benin","BEN",2011,0,NA,13000
"988","Benin","BEN",2012,0,NA,15000
"989","Benin","BEN",2013,0,NA,14000
"990","Bermuda","BMU",1961,0,NA,NA
"991","Bermuda","BMU",1962,0,NA,NA
"992","Bermuda","BMU",1963,0,NA,NA
"993","Bermuda","BMU",1964,0,NA,NA
"994","Bermuda","BMU",1965,0,NA,NA
"995","Bermuda","BMU",1966,0,NA,NA
"996","Bermuda","BMU",1967,0,NA,NA
"997","Bermuda","BMU",1968,0,NA,NA
"998","Bermuda","BMU",1969,0,NA,NA
"999","Bermuda","BMU",1970,0,NA,NA
"1000","Bermuda","BMU",1971,0,NA,NA
"1001","Bermuda","BMU",1972,0,NA,NA
"1002","Bermuda","BMU",1973,0,NA,NA
"1003","Bermuda","BMU",1974,0,NA,NA
"1004","Bermuda","BMU",1975,0,NA,NA
"1005","Bermuda","BMU",1976,0,NA,NA
"1006","Bermuda","BMU",1977,0,NA,NA
"1007","Bermuda","BMU",1978,0,NA,NA
"1008","Bermuda","BMU",1979,0,NA,NA
"1009","Bermuda","BMU",1980,0,NA,NA
"1010","Bermuda","BMU",1981,0,NA,NA
"1011","Bermuda","BMU",1982,0,NA,NA
"1012","Bermuda","BMU",1983,0,NA,NA
"1013","Bermuda","BMU",1984,0,NA,NA
"1014","Bermuda","BMU",1985,0,NA,NA
"1015","Bermuda","BMU",1986,0,NA,NA
"1016","Bermuda","BMU",1987,0,NA,NA
"1017","Bermuda","BMU",1988,0,NA,NA
"1018","Bermuda","BMU",1989,0,NA,NA
"1019","Bermuda","BMU",1990,0,NA,NA
"1020","Bermuda","BMU",1991,0,NA,NA
"1021","Bermuda","BMU",1992,0,NA,NA
"1022","Bermuda","BMU",1993,0,NA,NA
"1023","Bermuda","BMU",1994,0,NA,NA
"1024","Bermuda","BMU",1995,0,NA,NA
"1025","Bermuda","BMU",1996,0,NA,NA
"1026","Bermuda","BMU",1997,0,NA,NA
"1027","Bermuda","BMU",1998,0,NA,NA
"1028","Bermuda","BMU",1999,0,NA,NA
"1029","Bermuda","BMU",2000,0,NA,NA
"1030","Bermuda","BMU",2001,0,NA,NA
"1031","Bermuda","BMU",2002,0,NA,NA
"1032","Bermuda","BMU",2003,0,NA,NA
"1033","Bermuda","BMU",2004,0,NA,NA
"1034","Bermuda","BMU",2005,0,NA,NA
"1035","Bermuda","BMU",2006,0,NA,NA
"1036","Bermuda","BMU",2007,0,NA,NA
"1037","Bermuda","BMU",2008,0,NA,NA
"1038","Bermuda","BMU",2009,0,NA,NA
"1039","Bermuda","BMU",2010,0,NA,NA
"1040","Bermuda","BMU",2011,0,NA,NA
"1041","Bermuda","BMU",2012,0,NA,NA
"1042","Bermuda","BMU",2013,0,NA,NA
"1043","Bolivia","BOL",1961,0,0,0
"1044","Bolivia","BOL",1962,0,0,0
"1045","Bolivia","BOL",1963,0,0,0
"1046","Bolivia","BOL",1964,0,0,0
"1047","Bolivia","BOL",1965,0,0,0
"1048","Bolivia","BOL",1966,0,0,0
"1049","Bolivia","BOL",1967,0,0,0
"1050","Bolivia","BOL",1968,0,0,0
"1051","Bolivia","BOL",1969,0,0,1000
"1052","Bolivia","BOL",1970,0,0,1000
"1053","Bolivia","BOL",1971,0,0,1000
"1054","Bolivia","BOL",1972,0,0,1000
"1055","Bolivia","BOL",1973,0,0,3000
"1056","Bolivia","BOL",1974,0,0,7000
"1057","Bolivia","BOL",1975,0,0,11000
"1058","Bolivia","BOL",1976,0,0,15000
"1059","Bolivia","BOL",1977,0,0,10000
"1060","Bolivia","BOL",1978,0,0,21000
"1061","Bolivia","BOL",1979,0,0,37000
"1062","Bolivia","BOL",1980,0,0,45000
"1063","Bolivia","BOL",1981,0,0,55000
"1064","Bolivia","BOL",1982,0,0,85000
"1065","Bolivia","BOL",1983,0,0,49000
"1066","Bolivia","BOL",1984,0,0,76000
"1067","Bolivia","BOL",1985,0,0,80000
"1068","Bolivia","BOL",1986,0,15000,115000
"1069","Bolivia","BOL",1987,0,17000,72000
"1070","Bolivia","BOL",1988,0,15000,110000
"1071","Bolivia","BOL",1989,0,2000,150000
"1072","Bolivia","BOL",1990,0,0,175000
"1073","Bolivia","BOL",1991,0,26000,240000
"1074","Bolivia","BOL",1992,0,35000,192000
"1075","Bolivia","BOL",1993,0,48000,294000
"1076","Bolivia","BOL",1994,0,42000,460000
"1077","Bolivia","BOL",1995,0,26000,645000
"1078","Bolivia","BOL",1996,0,57000,518000
"1079","Bolivia","BOL",1997,0,53000,755000
"1080","Bolivia","BOL",1998,0,77000,837000
"1081","Bolivia","BOL",1999,0,124000,713000
"1082","Bolivia","BOL",2000,0,5000,915000
"1083","Bolivia","BOL",2001,0,9000,728000
"1084","Bolivia","BOL",2002,0,5000,1048000
"1085","Bolivia","BOL",2003,0,20000,1686000
"1086","Bolivia","BOL",2004,0,17000,1702000
"1087","Bolivia","BOL",2005,0,2000,1679000
"1088","Bolivia","BOL",2006,0,31000,1645000
"1089","Bolivia","BOL",2007,0,33000,1667000
"1090","Bolivia","BOL",2008,0,1000,1393000
"1091","Bolivia","BOL",2009,0,3000,1425000
"1092","Bolivia","BOL",2010,0,1000,1623000
"1093","Bolivia","BOL",2011,0,1000,1730000
"1094","Bolivia","BOL",2012,0,1000,2122000
"1095","Bolivia","BOL",2013,0,2000,2117000
"1096","Bosnia and Herzegovina","BIH",1992,0,NA,10000
